	Pvalue_less(0.0004999999999999449) & Pvalue_greater(1.0)
273	0.06916047972587093
274	0.06856082238720732
275	0.0633923472301542
276	0.06379211878926327
277	0.0643061107938321
278	0.06641918903483723
279	0.06304968589377498
280	0.06627641347801257
281	0.0661336379211879
282	0.06364934323243861
283	0.06427755568246717
284	0.06593375214163336
285	0.06344945745288406
286	0.06664762992575671
287	0.06333523700742433
288	0.0661336379211879
289	0.06444888635065676
290	0.06464877213021131
291	0.06276413478012564
292	0.0663049685893775
293	0.06818960593946316
294	0.06382067390062822
295	0.06436322101656196
296	0.06424900057110222
297	0.06570531125071388
298	0.06633352370074243
299	0.06484865790976585
300	0.06422044545973729
301	0.062421473443746434
302	0.06487721302113078
303	0.06482010279840092
304	0.06673329525985151
305	0.0643061107938321
306	0.0663049685893775
307	0.06707595659623072
308	0.06479154768703597
309	0.06547687035979441
310	0.06696173615077099
311	0.06690462592804113
312	0.06699029126213592
313	0.06776127926898914
314	0.06359223300970873
315	0.06501998857795545
316	0.06344945745288406
317	0.06541976013706453
318	0.06382067390062822
319	0.06593375214163336
320	0.06307824100513992
321	0.061764705882352944
322	0.06644774414620216
323	0.06464877213021131
324	0.06579097658480867
325	0.061793260993717875
326	0.06627641347801257
327	0.06493432324386066
328	0.0661336379211879
329	0.06233580810965163
330	0.06581953169617362
331	0.06422044545973729
332	0.06593375214163336
333	0.0643061107938321
334	0.06482010279840092
335	0.06496287835522559
336	0.06473443746430611
337	0.06473443746430611
338	0.06404911479154769
339	0.06536264991433467
340	0.0644774414620217
341	0.06287835522558538
342	0.06444888635065676
343	0.06422044545973729
344	0.06216447744146202
345	0.06344945745288406
346	0.06462021701884638
347	0.06527698458023987
348	0.067390062821245
349	0.06444888635065676
350	0.06487721302113078
351	0.06584808680753855
352	0.06462021701884638
353	0.06550542547115934
354	0.06516276413478013
355	0.06584808680753855
356	0.06699029126213592
357	0.06573386636207881
358	0.06621930325528269
359	0.06313535122786978
360	0.06624785836664764
361	0.06379211878926327
362	0.06307824100513992
363	0.06327812678469447
364	0.06524842946887492
365	0.06324957167332952
366	0.06407766990291262
367	0.06704740148486579
368	0.06559109080525415
369	0.06479154768703597
370	0.06470588235294118
371	0.062450028555111364
372	0.06379211878926327
373	0.06570531125071388
374	0.06807538549400342
375	0.06467732724157624
376	0.06661907481439178
377	0.06327812678469447
378	0.06362078812107368
379	0.06804683038263849
380	0.06342090234151913
381	0.06427755568246717
382	0.06350656767561394
383	0.06427755568246717
384	0.06404911479154769
385	0.06641918903483723
386	0.06701884637350086
387	0.0644774414620217
388	0.06524842946887492
389	0.06541976013706453
390	0.06590519703026841
391	0.06504854368932039
392	0.0665619645916619
393	0.0653912050256996
394	0.06276413478012564
395	0.06504854368932039
396	0.06733295259851513
397	0.06504854368932039
398	0.06576242147344374
399	0.06607652769845802
400	0.0653055396916048
401	0.06510565391205025
402	0.0653055396916048
403	0.06504854368932039
404	0.06550542547115934
405	0.06647629925756711
406	0.06487721302113078
407	0.06561964591661908
408	0.06410622501427755
409	0.06476299257567104
410	0.06596230725299829
411	0.06610508280982295
412	0.06641918903483723
413	0.06550542547115934
414	0.0655625356938892
415	0.06616219303255283
416	0.06464877213021131
417	0.06524842946887492
418	0.06436322101656196
419	0.0644774414620217
420	0.06524842946887492
421	0.06667618503712164
422	0.06647629925756711
423	0.06276413478012564
424	0.06501998857795545
425	0.06519131924614506
426	0.06402055968018275
427	0.0633923472301542
428	0.06484865790976585
429	0.06436322101656196
430	0.0653055396916048
431	0.06570531125071388
432	0.06647629925756711
433	0.06604797258709309
434	0.06193603655054255
435	0.06479154768703597
436	0.06633352370074243
437	0.06524842946887492
438	0.06487721302113078
439	0.06544831524842946
440	0.0653912050256996
441	0.06507709880068532
442	0.06373500856653341
443	0.06350656767561394
444	0.06553398058252427
445	0.06404911479154769
446	0.06781838949171902
447	0.06536264991433467
448	0.06396344945745289
449	0.06493432324386066
450	0.06567675613934894
451	0.06670474014848658
452	0.06699029126213592
453	0.06570531125071388
454	0.06487721302113078
455	0.06404911479154769
456	0.06521987435750999
457	0.06544831524842946
458	0.06479154768703597
459	0.06496287835522559
460	0.06324957167332952
461	0.0681324957167333
462	0.063478012564249
463	0.06316390633923473
464	0.06536264991433467
465	0.06541976013706453
466	0.06587664191890348
467	0.06262135922330098
468	0.06493432324386066
469	0.06390633923472301
470	0.06650485436893204
471	0.06559109080525415
472	0.06559109080525415
473	0.06501998857795545
474	0.06516276413478013
475	0.06450599657338664
476	0.06342090234151913
477	0.0671330668189606
478	0.06470588235294118
479	0.06350656767561394
480	0.06519131924614506
481	0.06436322101656196
482	0.06661907481439178
483	0.06333523700742433
484	0.06624785836664764
485	0.06362078812107368
486	0.06487721302113078
487	0.06333523700742433
488	0.06641918903483723
489	0.06636207881210737
490	0.06650485436893204
491	0.06353512278697887
492	0.06453455168475157
493	0.06467732724157624
494	0.06382067390062822
495	0.06402055968018275
496	0.0653912050256996
497	0.06225014277555682
498	0.06507709880068532
499	0.06773272415762421
500	0.0653055396916048
501	0.06601941747572816
502	0.06513420902341518
503	0.06704740148486579
504	0.06299257567104512
505	0.06527698458023987
506	0.06710451170759565
507	0.06342090234151913
508	0.06479154768703597
509	0.0655625356938892
510	0.06396344945745289
511	0.06516276413478013
512	0.06636207881210737
513	0.0643917761279269
514	0.06510565391205025
515	0.06653340948029697
516	0.0671330668189606
517	0.06719017704169046
518	0.0665619645916619
519	0.0663906339234723
520	0.06541976013706453
521	0.06419189034837236
522	0.06467732724157624
523	0.06227869788692176
524	0.06496287835522559
525	0.06699029126213592
526	0.0644774414620217
527	0.06327812678469447
528	0.06607652769845802
529	0.06384922901199315
530	0.06599086236436322
531	0.06619074814391776
532	0.06641918903483723
533	0.06773272415762421
534	0.06544831524842946
535	0.06424900057110222
536	0.06453455168475157
537	0.06427755568246717
538	0.06464877213021131
539	0.06427755568246717
540	0.06579097658480867
541	0.06459166190748145
542	0.0633923472301542
543	0.06293546544831524
544	0.0663906339234723
545	0.06393489434608796
546	0.06482010279840092
547	0.061107938320959454
548	0.06476299257567104
549	0.06607652769845802
550	0.06410622501427755
551	0.06536264991433467
552	0.06473443746430611
553	0.06587664191890348
554	0.06470588235294118
555	0.06536264991433467
556	0.06353512278697887
557	0.06510565391205025
558	0.0655625356938892
559	0.0653912050256996
560	0.06690462592804113
561	0.06584808680753855
562	0.06619074814391776
563	0.06750428326670474
564	0.06436322101656196
565	0.06316390633923473
566	0.06684751570531125
567	0.06627641347801257
568	0.06416333523700743
569	0.06416333523700743
570	0.06310679611650485
571	0.06419189034837236
572	0.06619074814391776
573	0.06413478012564248
574	0.06570531125071388
575	0.06653340948029697
576	0.06410622501427755
577	0.06470588235294118
578	0.06313535122786978
579	0.06262135922330098
580	0.06450599657338664
581	0.06567675613934894
582	0.06541976013706453
583	0.06413478012564248
584	0.06487721302113078
585	0.06467732724157624
586	0.06422044545973729
587	0.06670474014848658
588	0.06521987435750999
589	0.06364934323243861
590	0.06664762992575671
591	0.0644774414620217
592	0.06521987435750999
593	0.0633923472301542
594	0.06696173615077099
595	0.06473443746430611
596	0.06596230725299829
597	0.06396344945745289
598	0.06773272415762421
599	0.06490576813249571
600	0.062421473443746434
601	0.06442033123929183
602	0.06462021701884638
603	0.06359223300970873
604	0.06516276413478013
605	0.06373500856653341
606	0.0665619645916619
607	0.06650485436893204
608	0.06404911479154769
609	0.06416333523700743
610	0.06490576813249571
611	0.06384922901199315
612	0.063478012564249
613	0.06536264991433467
614	0.06590519703026841
615	0.06667618503712164
616	0.06541976013706453
617	0.06493432324386066
618	0.06524842946887492
619	0.06504854368932039
620	0.06513420902341518
621	0.06462021701884638
622	0.06607652769845802
623	0.06704740148486579
624	0.06410622501427755
625	0.06382067390062822
626	0.06576242147344374
627	0.06293546544831524
628	0.0643917761279269
629	0.06459166190748145
630	0.06547687035979441
631	0.06581953169617362
632	0.06641918903483723
633	0.06619074814391776
634	0.06284980011422045
635	0.06684751570531125
636	0.06576242147344374
637	0.06353512278697887
638	0.0643061107938321
639	0.06487721302113078
640	0.06470588235294118
641	0.06436322101656196
642	0.06402055968018275
643	0.06604797258709309
644	0.06487721302113078
645	0.06284980011422045
646	0.06510565391205025
647	0.0653912050256996
648	0.0643061107938321
649	0.06536264991433467
650	0.06601941747572816
651	0.06561964591661908
652	0.06296402055968019
653	0.06353512278697887
654	0.06487721302113078
655	0.06701884637350086
656	0.06564820102798401
657	0.06436322101656196
658	0.06402055968018275
659	0.06507709880068532
660	0.06467732724157624
661	0.06390633923472301
662	0.06513420902341518
663	0.06467732724157624
664	0.06627641347801257
665	0.06798972015990862
666	0.06627641347801257
667	0.06450599657338664
668	0.06319246145059966
669	0.06647629925756711
670	0.06327812678469447
671	0.06433466590519703
672	0.06833238149628784
673	0.06422044545973729
674	0.06513420902341518
675	0.06433466590519703
676	0.06302113078241005
677	0.0633923472301542
678	0.06419189034837236
679	0.06559109080525415
680	0.06462021701884638
681	0.06484865790976585
682	0.06627641347801257
683	0.06442033123929183
684	0.06473443746430611
685	0.06579097658480867
686	0.06793260993717876
687	0.06422044545973729
688	0.0633923472301542
689	0.06473443746430611
690	0.06778983438035409
691	0.06541976013706453
692	0.06690462592804113
693	0.06362078812107368
694	0.06833238149628784
695	0.06510565391205025
696	0.06501998857795545
697	0.06647629925756711
698	0.06379211878926327
699	0.06673329525985151
700	0.0653912050256996
701	0.06561964591661908
702	0.06798972015990862
703	0.06661907481439178
704	0.06510565391205025
705	0.06407766990291262
706	0.06761850371216448
707	0.06696173615077099
708	0.06402055968018275
709	0.06302113078241005
710	0.06419189034837236
711	0.06510565391205025
712	0.06510565391205025
713	0.06493432324386066
714	0.06501998857795545
715	0.06453455168475157
716	0.06487721302113078
717	0.06604797258709309
718	0.06536264991433467
719	0.06413478012564248
720	0.06590519703026841
721	0.06670474014848658
722	0.06436322101656196
723	0.06724728726442034
724	0.0663906339234723
725	0.0643061107938321
726	0.06296402055968019
727	0.06470588235294118
728	0.06619074814391776
729	0.06504854368932039
730	0.06650485436893204
731	0.06373500856653341
732	0.06427755568246717
733	0.06419189034837236
734	0.06550542547115934
735	0.0665619645916619
736	0.06587664191890348
737	0.06599086236436322
738	0.0633923472301542
739	0.06507709880068532
740	0.06393489434608796
741	0.06721873215305539
742	0.06513420902341518
743	0.06756139348943462
744	0.06424900057110222
745	0.06382067390062822
746	0.06450599657338664
747	0.0645631067961165
748	0.06416333523700743
749	0.06382067390062822
750	0.06744717304397486
751	0.06376356367789834
752	0.06402055968018275
753	0.06559109080525415
754	0.06364934323243861
755	0.06716162193032553
756	0.06470588235294118
757	0.06490576813249571
758	0.06459166190748145
759	0.06667618503712164
760	0.06610508280982295
761	0.06493432324386066
762	0.06764705882352941
763	0.06384922901199315
764	0.06499143346659052
765	0.06353512278697887
766	0.06670474014848658
767	0.06573386636207881
768	0.06547687035979441
769	0.06304968589377498
770	0.06402055968018275
771	0.06681896059394632
772	0.06436322101656196
773	0.06087949743003998
774	0.06304968589377498
775	0.06701884637350086
776	0.06561964591661908
777	0.06516276413478013
778	0.06513420902341518
779	0.06559109080525415
780	0.06373500856653341
781	0.06667618503712164
782	0.06396344945745289
783	0.06307824100513992
784	0.06653340948029697
785	0.06379211878926327
786	0.06644774414620216
787	0.06410622501427755
788	0.06616219303255283
789	0.06579097658480867
790	0.06653340948029697
791	0.06621930325528269
792	0.06424900057110222
793	0.06601941747572816
794	0.06587664191890348
795	0.06453455168475157
796	0.06676185037121644
797	0.06659051970302685
798	0.06396344945745289
799	0.06376356367789834
800	0.0663049685893775
801	0.06501998857795545
802	0.06404911479154769
803	0.06796116504854369
804	0.06496287835522559
805	0.06367789834380354
806	0.06382067390062822
807	0.06444888635065676
808	0.06462021701884638
809	0.06393489434608796
810	0.06696173615077099
811	0.06370645345516847
812	0.06216447744146202
813	0.06407766990291262
814	0.06222158766419189
815	0.06290691033695031
816	0.06490576813249571
817	0.06599086236436322
818	0.06536264991433467
819	0.06422044545973729
820	0.06533409480296973
821	0.06399200456881782
822	0.06536264991433467
823	0.06536264991433467
824	0.06504854368932039
825	0.06510565391205025
826	0.06533409480296973
827	0.06587664191890348
828	0.06501998857795545
829	0.06402055968018275
830	0.06476299257567104
831	0.06499143346659052
832	0.06581953169617362
833	0.06619074814391776
834	0.0644774414620217
835	0.06593375214163336
836	0.0663906339234723
837	0.0625642490005711
838	0.06816105082809823
839	0.06464877213021131
840	0.06587664191890348
841	0.06676185037121644
842	0.06290691033695031
843	0.06681896059394632
844	0.06681896059394632
845	0.06304968589377498
846	0.06616219303255283
847	0.06373500856653341
848	0.06601941747572816
849	0.06382067390062822
850	0.06490576813249571
851	0.0633923472301542
852	0.06579097658480867
853	0.06533409480296973
854	0.062450028555111364
855	0.06616219303255283
856	0.0663049685893775
857	0.0628212450028555
858	0.06599086236436322
859	0.06507709880068532
860	0.06501998857795545
861	0.06699029126213592
862	0.0644774414620217
863	0.06647629925756711
864	0.06324957167332952
865	0.06681896059394632
866	0.06350656767561394
867	0.06659051970302685
868	0.0661336379211879
869	0.06353512278697887
870	0.06336379211878926
871	0.06816105082809823
872	0.06536264991433467
873	0.06402055968018275
874	0.06653340948029697
875	0.06310679611650485
876	0.06487721302113078
877	0.06333523700742433
878	0.06584808680753855
879	0.06373500856653341
880	0.06510565391205025
881	0.062364363221016565
882	0.06379211878926327
883	0.06413478012564248
884	0.06470588235294118
885	0.0643061107938321
886	0.0661336379211879
887	0.06379211878926327
888	0.06299257567104512
889	0.06496287835522559
890	0.06596230725299829
891	0.06704740148486579
892	0.06650485436893204
893	0.06359223300970873
894	0.06627641347801257
895	0.06513420902341518
896	0.06650485436893204
897	0.06470588235294118
898	0.06296402055968019
899	0.06559109080525415
900	0.06699029126213592
901	0.06501998857795545
902	0.06553398058252427
903	0.06736150770988007
904	0.06182181610508281
905	0.06624785836664764
906	0.06499143346659052
907	0.06570531125071388
908	0.06419189034837236
909	0.06590519703026841
910	0.06493432324386066
911	0.06636207881210737
912	0.06433466590519703
913	0.06476299257567104
914	0.06524842946887492
915	0.0643061107938321
916	0.06387778412335808
917	0.06621930325528269
918	0.06836093660765277
919	0.06576242147344374
920	0.06776127926898914
921	0.0645631067961165
922	0.06564820102798401
923	0.06521987435750999
924	0.06467732724157624
925	0.06547687035979441
926	0.06450599657338664
927	0.06264991433466591
928	0.06410622501427755
929	0.06524842946887492
930	0.06453455168475157
931	0.06376356367789834
932	0.06524842946887492
933	0.06570531125071388
934	0.06547687035979441
935	0.06479154768703597
936	0.06747572815533981
937	0.06467732724157624
938	0.06450599657338664
939	0.06501998857795545
940	0.06516276413478013
941	0.06561964591661908
942	0.06399200456881782
943	0.06284980011422045
944	0.06587664191890348
945	0.06633352370074243
946	0.06433466590519703
947	0.06807538549400342
948	0.06490576813249571
949	0.06844660194174758
950	0.06567675613934894
951	0.06544831524842946
952	0.06667618503712164
953	0.06501998857795545
954	0.06601941747572816
955	0.06504854368932039
956	0.06499143346659052
957	0.06707595659623072
958	0.06513420902341518
959	0.06559109080525415
960	0.06304968589377498
961	0.06510565391205025
962	0.06647629925756711
963	0.06427755568246717
964	0.0643061107938321
965	0.06590519703026841
966	0.06336379211878926
967	0.06544831524842946
968	0.06376356367789834
969	0.0633923472301542
970	0.06296402055968019
971	0.06627641347801257
972	0.0663906339234723
973	0.067390062821245
974	0.06442033123929183
975	0.0628212450028555
976	0.0635636778983438
977	0.06664762992575671
978	0.06262135922330098
979	0.06541976013706453
980	0.06422044545973729
981	0.06299257567104512
982	0.06324957167332952
983	0.06382067390062822
984	0.06467732724157624
985	0.06353512278697887
986	0.0653912050256996
987	0.06359223300970873
988	0.06373500856653341
989	0.06604797258709309
990	0.06664762992575671
991	0.06513420902341518
992	0.06419189034837236
993	0.062421473443746434
994	0.06521987435750999
995	0.06544831524842946
996	0.06564820102798401
997	0.0643061107938321
998	0.06667618503712164
999	0.06579097658480867
1000	0.06604797258709309
1001	0.06424900057110222
1002	0.06653340948029697
1003	0.06576242147344374
1004	0.06387778412335808
1005	0.06442033123929183
1006	0.06396344945745289
1007	0.06627641347801257
1008	0.06516276413478013
1009	0.06636207881210737
1010	0.0663906339234723
1011	0.06559109080525415
1012	0.06553398058252427
1013	0.06584808680753855
1014	0.06753283837806967
1015	0.0645631067961165
1016	0.06536264991433467
1017	0.06216447744146202
1018	0.0644774414620217
1019	0.06350656767561394
1020	0.06390633923472301
1021	0.06504854368932039
1022	0.06584808680753855
1023	0.06290691033695031
1024	0.06727584237578527
1025	0.06387778412335808
1026	0.06596230725299829
1027	0.0643917761279269
1028	0.06467732724157624
1029	0.06387778412335808
1030	0.06499143346659052
1031	0.06393489434608796
1032	0.0643917761279269
1033	0.062392918332381496
1034	0.06647629925756711
1035	0.06182181610508281
1036	0.0671330668189606
1037	0.06599086236436322
1038	0.06576242147344374
1039	0.06676185037121644
1040	0.06293546544831524
1041	0.06596230725299829
1042	0.0645631067961165
1043	0.06302113078241005
1044	0.06387778412335808
1045	0.06544831524842946
1046	0.06396344945745289
1047	0.0643061107938321
1048	0.06416333523700743
1049	0.06781838949171902
1050	0.06453455168475157
1051	0.06599086236436322
1052	0.0653912050256996
1053	0.06473443746430611
1054	0.06661907481439178
1055	0.06404911479154769
1056	0.06479154768703597
1057	0.06661907481439178
1058	0.06624785836664764
1059	0.06493432324386066
1060	0.06433466590519703
1061	0.06570531125071388
1062	0.06367789834380354
1063	0.06627641347801257
1064	0.06604797258709309
1065	0.06576242147344374
1066	0.06644774414620216
1067	0.06573386636207881
1068	0.06504854368932039
1069	0.06324957167332952
1070	0.06519131924614506
1071	0.06676185037121644
1072	0.06633352370074243
1073	0.06567675613934894
1074	0.06601941747572816
1075	0.06544831524842946
1076	0.06413478012564248
1077	0.06464877213021131
1078	0.06550542547115934
1079	0.06704740148486579
1080	0.06610508280982295
1081	0.06547687035979441
1082	0.06681896059394632
1083	0.06190748143917761
1084	0.06633352370074243
1085	0.06342090234151913
1086	0.0671330668189606
1087	0.06524842946887492
1088	0.06462021701884638
1089	0.06393489434608796
1090	0.06579097658480867
1091	0.06507709880068532
1092	0.06490576813249571
1093	0.06462021701884638
1094	0.06404911479154769
1095	0.0635636778983438
1096	0.06424900057110222
1097	0.0633066818960594
1098	0.06424900057110222
1099	0.06519131924614506
1100	0.06507709880068532
1101	0.06165048543689321
1102	0.06324957167332952
1103	0.06513420902341518
1104	0.06464877213021131
1105	0.06510565391205025
1106	0.06664762992575671
1107	0.06402055968018275
1108	0.06353512278697887
1109	0.06533409480296973
1110	0.06744717304397486
1111	0.06482010279840092
1112	0.06559109080525415
1113	0.0653912050256996
1114	0.06262135922330098
1115	0.06350656767561394
1116	0.06459166190748145
1117	0.06433466590519703
1118	0.06482010279840092
1119	0.0644774414620217
1120	0.06664762992575671
1121	0.06567675613934894
1122	0.06647629925756711
1123	0.06476299257567104
1124	0.06479154768703597
1125	0.06696173615077099
1126	0.06527698458023987
1127	0.06710451170759565
1128	0.06450599657338664
1129	0.06536264991433467
1130	0.06359223300970873
1131	0.06804683038263849
1132	0.06459166190748145
1133	0.06519131924614506
1134	0.06484865790976585
1135	0.06402055968018275
1136	0.06396344945745289
1137	0.06536264991433467
1138	0.06544831524842946
1139	0.06499143346659052
1140	0.06547687035979441
1141	0.06353512278697887
1142	0.06493432324386066
1143	0.06433466590519703
1144	0.06453455168475157
1145	0.06382067390062822
1146	0.06667618503712164
1147	0.06796116504854369
1148	0.0653055396916048
1149	0.06322101656196459
1150	0.06521987435750999
1151	0.06536264991433467
1152	0.06547687035979441
1153	0.06561964591661908
1154	0.06559109080525415
1155	0.06587664191890348
1156	0.06442033123929183
1157	0.06304968589377498
1158	0.06450599657338664
1159	0.06467732724157624
1160	0.0665619645916619
1161	0.06510565391205025
1162	0.06764705882352941
1163	0.06567675613934894
1164	0.06753283837806967
1165	0.06473443746430611
1166	0.06536264991433467
1167	0.06507709880068532
1168	0.06696173615077099
1169	0.06444888635065676
1170	0.06561964591661908
1171	0.06382067390062822
1172	0.06410622501427755
1173	0.06419189034837236
1174	0.0653912050256996
1175	0.06416333523700743
1176	0.06793260993717876
1177	0.06741861793260993
1178	0.06524842946887492
1179	0.06336379211878926
1180	0.06570531125071388
1181	0.06699029126213592
1182	0.06673329525985151
1183	0.06413478012564248
1184	0.06627641347801257
1185	0.06467732724157624
1186	0.06453455168475157
1187	0.0663049685893775
1188	0.06362078812107368
1189	0.06584808680753855
1190	0.06673329525985151
1191	0.06299257567104512
1192	0.06399200456881782
1193	0.06633352370074243
1194	0.06302113078241005
1195	0.06419189034837236
1196	0.06673329525985151
1197	0.06513420902341518
1198	0.06479154768703597
1199	0.06490576813249571
1200	0.06536264991433467
1201	0.06573386636207881
1202	0.06547687035979441
1203	0.06250713877784124
1204	0.06464877213021131
1205	0.06462021701884638
1206	0.06413478012564248
1207	0.06302113078241005
1208	0.06544831524842946
1209	0.06679040548258139
1210	0.06744717304397486
1211	0.06590519703026841
1212	0.06807538549400342
1213	0.06676185037121644
1214	0.06413478012564248
1215	0.06653340948029697
1216	0.06573386636207881
1217	0.06707595659623072
1218	0.06504854368932039
1219	0.06633352370074243
1220	0.06479154768703597
1221	0.06681896059394632
1222	0.06696173615077099
1223	0.06633352370074243
1224	0.06396344945745289
1225	0.06387778412335808
1226	0.06473443746430611
1227	0.06404911479154769
1228	0.06616219303255283
1229	0.06621930325528269
1230	0.06379211878926327
1231	0.06162193032552827
1232	0.06521987435750999
1233	0.06550542547115934
1234	0.06690462592804113
1235	0.06599086236436322
1236	0.0663906339234723
1237	0.06690462592804113
1238	0.06650485436893204
1239	0.06444888635065676
1240	0.06633352370074243
1241	0.06601941747572816
1242	0.06419189034837236
1243	0.06499143346659052
1244	0.06393489434608796
