	Pvalue_less(0.0004999999999999449) & Pvalue_greater(1.0)
329	0.04214734437464306
330	0.03960593946316391
331	0.04180468303826385
332	0.04049114791547687
333	0.04383209594517418
334	0.042518560822387204
335	0.04129069103369503
336	0.043432324386065105
337	0.040376927470017136
338	0.042033123929183326
339	0.042689891490576816
340	0.042689891490576816
341	0.041519131924614504
342	0.04223300970873786
343	0.04054825813820674
344	0.042375785265562536
345	0.04477441462021702
346	0.042747001713306684
347	0.04083380925185608
348	0.04288977727013135
349	0.040462592804111935
350	0.03983438035408338
351	0.03937749857224443
352	0.04166190748143918
353	0.039548829240434034
354	0.04174757281553398
355	0.04103369503141062
356	0.04180468303826385
357	0.04040548258138207
358	0.042518560822387204
359	0.044031981724728726
360	0.04054825813820674
361	0.04214734437464306
362	0.04100513992004569
363	0.03929183323814963
364	0.04197601370645346
365	0.04063392347230154
366	0.041119360365505425
367	0.041519131924614504
368	0.04094802969731582
369	0.04360365505425471
370	0.04288977727013135
371	0.04149057681324957
372	0.043689320388349516
373	0.04029126213592233
374	0.041462021701884635
375	0.04180468303826385
376	0.04120502569960023
377	0.04066247858366648
378	0.04160479725870931
379	0.041776127926898915
380	0.04089091947458595
381	0.041776127926898915
382	0.04194745859508852
383	0.04328954882924044
384	0.04254711593375214
385	0.04103369503141062
386	0.042375785265562536
387	0.04074814391776128
388	0.04040548258138207
389	0.04097658480868075
390	0.04169046259280411
391	0.040862364363221014
392	0.041519131924614504
393	0.04060536836093661
394	0.04103369503141062
395	0.042375785265562536
396	0.04189034837235865
397	0.039491719017704166
398	0.04388920616790405
399	0.04094802969731582
400	0.04023415191319246
401	0.0422615648201028
402	0.04091947458595088
403	0.04223300970873786
404	0.04094802969731582
405	0.043375214163335236
406	0.043089663049685895
407	0.04191890348372359
408	0.039777270131353515
409	0.0422615648201028
410	0.04103369503141062
411	0.04371787549971445
412	0.04183323814962878
413	0.04291833238149629
414	0.03903483723586522
415	0.04106225014277556
416	0.04149057681324957
417	0.0403483723586522
418	0.0394346087949743
419	0.041376356367789836
420	0.04169046259280411
421	0.04097658480868075
422	0.03929183323814963
423	0.04206167904054826
424	0.04094802969731582
425	0.04214734437464306
426	0.03994860079954312
427	0.04260422615648201
428	0.042118789263278125
429	0.041462021701884635
430	0.04131924614505997
431	0.041519131924614504
432	0.040434037692747005
433	0.04071958880639635
434	0.04029126213592233
435	0.042775556824671615
436	0.04223300970873786
437	0.04197601370645346
438	0.041090805254140494
439	0.04249000571102227
440	0.04157624214734437
441	0.04166190748143918
442	0.041176470588235294
443	0.04174757281553398
444	0.04249000571102227
445	0.04083380925185608
446	0.04157624214734437
447	0.03969160479725871
448	0.04060536836093661
449	0.04189034837235865
450	0.04388920616790405
451	0.042033123929183326
452	0.04297544260422616
453	0.040519703026841804
454	0.04240434037692747
455	0.04006282124500286
456	0.04186179326099372
457	0.04100513992004569
458	0.04154768703597944
459	0.0423472301541976
460	0.040805254140491146
461	0.04129069103369503
462	0.040119931467732725
463	0.042090234151913195
464	0.04183323814962878
465	0.042175899486007994
466	0.04263278126784695
467	0.04180468303826385
468	0.04103369503141062
469	0.04049114791547687
470	0.042175899486007994
471	0.040862364363221014
472	0.043118218161050825
473	0.04266133637921188
474	0.041519131924614504
475	0.03940605368360937
476	0.042375785265562536
477	0.039520274129069104
478	0.039463163906339235
479	0.0394346087949743
480	0.04328954882924044
481	0.03923472301541976
482	0.04229011993146773
483	0.041519131924614504
484	0.04291833238149629
485	0.03869217589948601
486	0.04154768703597944
487	0.041176470588235294
488	0.04097658480868075
489	0.04106225014277556
490	0.04174757281553398
491	0.04160479725870931
492	0.04069103369503141
493	0.03960593946316391
494	0.040119931467732725
495	0.04191890348372359
496	0.04114791547687036
497	0.04283266704740148
498	0.04026270702455739
499	0.040205596801827524
500	0.040462592804111935
501	0.040177041690462593
502	0.04100513992004569
503	0.04294688749286122
504	0.041376356367789836
505	0.04103369503141062
506	0.03940605368360937
507	0.0432609937178755
508	0.04069103369503141
509	0.04114791547687036
510	0.03963449457452884
511	0.04123358081096516
512	0.03963449457452884
513	0.04291833238149629
514	0.042175899486007994
515	0.04249000571102227
516	0.0393489434608795
517	0.042175899486007994
518	0.04123358081096516
519	0.04169046259280411
520	0.03897772701313535
521	0.042375785265562536
522	0.042033123929183326
523	0.04189034837235865
524	0.04006282124500286
525	0.04100513992004569
526	0.0403483723586522
527	0.042461450599657335
528	0.042775556824671615
529	0.04069103369503141
530	0.042689891490576816
531	0.039120502569960025
532	0.042118789263278125
533	0.04066247858366648
534	0.04114791547687036
535	0.04197601370645346
536	0.042118789263278125
537	0.04323243860651056
538	0.041776127926898915
539	0.04103369503141062
540	0.041433466590519705
541	0.04280411193603655
542	0.041090805254140494
543	0.041376356367789836
544	0.04114791547687036
545	0.04288977727013135
546	0.040519703026841804
547	0.041176470588235294
548	0.04240434037692747
549	0.04197601370645346
550	0.041462021701884635
551	0.04123358081096516
552	0.04071958880639635
553	0.040376927470017136
554	0.0403483723586522
555	0.04357509994288978
556	0.04160479725870931
557	0.04097658480868075
558	0.04029126213592233
559	0.041462021701884635
560	0.040862364363221014
561	0.04097658480868075
562	0.04140491147915477
563	0.03877784123358081
564	0.04106225014277556
565	0.042375785265562536
566	0.04149057681324957
567	0.039862935465448314
568	0.04140491147915477
569	0.04220445459737293
570	0.04094802969731582
571	0.04320388349514563
572	0.04231867504283267
573	0.04100513992004569
574	0.04288977727013135
575	0.040862364363221014
576	0.04171901770416905
577	0.04149057681324957
578	0.04026270702455739
579	0.04180468303826385
580	0.04191890348372359
581	0.04129069103369503
582	0.041376356367789836
583	0.0403483723586522
584	0.04063392347230154
585	0.0403483723586522
586	0.0413478012564249
587	0.042090234151913195
588	0.042375785265562536
589	0.04171901770416905
590	0.040776699029126215
591	0.04328954882924044
592	0.041462021701884635
593	0.04171901770416905
594	0.04169046259280411
595	0.041519131924614504
596	0.042775556824671615
597	0.04149057681324957
598	0.039720159908623646
599	0.04249000571102227
600	0.04089091947458595
601	0.04097658480868075
602	0.04160479725870931
603	0.04197601370645346
604	0.040148486579097656
605	0.04091947458595088
606	0.0412621359223301
607	0.039777270131353515
608	0.041462021701884635
609	0.0413478012564249
610	0.04106225014277556
611	0.04083380925185608
612	0.04023415191319246
613	0.04280411193603655
614	0.04223300970873786
615	0.04074814391776128
616	0.04306110793832096
617	0.04223300970873786
618	0.04029126213592233
619	0.039206167904054824
620	0.04063392347230154
621	0.041519131924614504
622	0.04069103369503141
623	0.04291833238149629
624	0.04160479725870931
625	0.04066247858366648
626	0.039149057681324956
627	0.043689320388349516
628	0.040205596801827524
629	0.04363221016561965
630	0.040148486579097656
631	0.04097658480868075
632	0.042747001713306684
633	0.040148486579097656
634	0.04257567104511708
635	0.042689891490576816
636	0.04089091947458595
637	0.04060536836093661
638	0.04294688749286122
639	0.04380354083380925
640	0.041119360365505425
641	0.0423472301541976
642	0.041376356367789836
643	0.04220445459737293
644	0.040462592804111935
645	0.04006282124500286
646	0.04191890348372359
647	0.04263278126784695
648	0.04074814391776128
649	0.04214734437464306
650	0.039120502569960025
651	0.04103369503141062
652	0.04291833238149629
653	0.042432895488292405
654	0.04129069103369503
655	0.03923472301541976
656	0.04009137635636779
657	0.04023415191319246
658	0.038806396344945746
659	0.04397487150199886
660	0.042518560822387204
661	0.041462021701884635
662	0.04194745859508852
663	0.04214734437464306
664	0.03974871501998858
665	0.04097658480868075
666	0.04060536836093661
667	0.0403483723586522
668	0.03963449457452884
669	0.04129069103369503
670	0.04254711593375214
671	0.04131924614505997
672	0.041519131924614504
673	0.040805254140491146
674	0.04094802969731582
675	0.042432895488292405
676	0.04157624214734437
677	0.04189034837235865
678	0.0432609937178755
679	0.03966304968589378
680	0.04197601370645346
681	0.04131924614505997
682	0.042432895488292405
683	0.04331810394060537
684	0.042375785265562536
685	0.040434037692747005
686	0.042118789263278125
687	0.04263278126784695
688	0.040862364363221014
689	0.04229011993146773
690	0.04154768703597944
691	0.04174757281553398
692	0.038206739006282124
693	0.04191890348372359
694	0.04023415191319246
695	0.039777270131353515
696	0.03960593946316391
697	0.04083380925185608
698	0.03997715591090805
699	0.041462021701884635
700	0.040376927470017136
701	0.04054825813820674
702	0.04214734437464306
703	0.040205596801827524
704	0.04071958880639635
705	0.04229011993146773
706	0.04140491147915477
707	0.041776127926898915
708	0.04154768703597944
709	0.04100513992004569
710	0.04154768703597944
711	0.043089663049685895
712	0.04183323814962878
713	0.04100513992004569
714	0.04103369503141062
715	0.04191890348372359
716	0.042432895488292405
717	0.04154768703597944
718	0.04166190748143918
719	0.03877784123358081
720	0.040862364363221014
721	0.04049114791547687
722	0.04191890348372359
723	0.03903483723586522
724	0.039206167904054824
725	0.042432895488292405
726	0.04249000571102227
727	0.040148486579097656
728	0.04071958880639635
729	0.03957738435179897
730	0.0422615648201028
731	0.04383209594517418
732	0.041519131924614504
733	0.04191890348372359
734	0.04069103369503141
735	0.041776127926898915
736	0.04057681324957167
737	0.04200456881781839
738	0.042090234151913195
739	0.04063392347230154
740	0.03957738435179897
741	0.04229011993146773
742	0.041090805254140494
743	0.04240434037692747
744	0.04171901770416905
745	0.04229011993146773
746	0.042747001713306684
747	0.042432895488292405
748	0.04160479725870931
749	0.04288977727013135
750	0.042175899486007994
751	0.04263278126784695
752	0.04066247858366648
753	0.04106225014277556
754	0.041376356367789836
755	0.039206167904054824
756	0.04220445459737293
757	0.04123358081096516
758	0.04049114791547687
759	0.04171901770416905
760	0.04231867504283267
761	0.041776127926898915
762	0.04000571102227299
763	0.03966304968589378
764	0.04194745859508852
765	0.043089663049685895
766	0.042375785265562536
767	0.04280411193603655
768	0.041376356367789836
769	0.04140491147915477
770	0.041376356367789836
771	0.0413478012564249
772	0.041776127926898915
773	0.0413478012564249
774	0.041462021701884635
775	0.03974871501998858
776	0.0413478012564249
777	0.04283266704740148
778	0.04154768703597944
779	0.04206167904054826
780	0.03966304968589378
781	0.04163335237007424
782	0.041119360365505425
783	0.041462021701884635
784	0.042375785265562536
785	0.04160479725870931
786	0.042118789263278125
787	0.04249000571102227
788	0.04294688749286122
789	0.04123358081096516
790	0.043032552826956026
791	0.04183323814962878
792	0.04157624214734437
793	0.039720159908623646
794	0.042518560822387204
795	0.04089091947458595
796	0.04009137635636779
797	0.04103369503141062
798	0.04140491147915477
799	0.04083380925185608
800	0.04083380925185608
801	0.043689320388349516
802	0.0413478012564249
803	0.0403483723586522
804	0.04271844660194175
805	0.04074814391776128
806	0.041119360365505425
807	0.04000571102227299
808	0.042375785265562536
809	0.04163335237007424
810	0.042775556824671615
811	0.043375214163335236
812	0.04120502569960023
813	0.04083380925185608
814	0.04214734437464306
815	0.04071958880639635
816	0.04286122215876642
817	0.042775556824671615
818	0.043089663049685895
819	0.04157624214734437
820	0.040434037692747005
821	0.04297544260422616
822	0.043118218161050825
823	0.04071958880639635
824	0.0403483723586522
825	0.04249000571102227
826	0.04214734437464306
827	0.041176470588235294
828	0.04097658480868075
829	0.040805254140491146
830	0.04220445459737293
831	0.042518560822387204
832	0.04240434037692747
833	0.039520274129069104
834	0.04120502569960023
835	0.041090805254140494
836	0.041776127926898915
837	0.04231867504283267
838	0.04060536836093661
839	0.041119360365505425
840	0.04049114791547687
841	0.04174757281553398
842	0.0423472301541976
843	0.041176470588235294
844	0.04106225014277556
845	0.04160479725870931
846	0.04066247858366648
847	0.04240434037692747
848	0.04091947458595088
849	0.04066247858366648
850	0.04074814391776128
851	0.04040548258138207
852	0.04306110793832096
853	0.04180468303826385
854	0.042090234151913195
855	0.04140491147915477
856	0.04160479725870931
857	0.04097658480868075
858	0.04194745859508852
859	0.040462592804111935
860	0.04351798972015991
861	0.040376927470017136
862	0.04183323814962878
863	0.04180468303826385
864	0.041090805254140494
865	0.03826384922901199
866	0.042033123929183326
867	0.04094802969731582
868	0.041119360365505425
869	0.04091947458595088
870	0.042518560822387204
871	0.040462592804111935
872	0.04049114791547687
873	0.04197601370645346
874	0.04000571102227299
875	0.0423472301541976
876	0.040862364363221014
877	0.04180468303826385
878	0.040519703026841804
879	0.04169046259280411
880	0.04074814391776128
881	0.043346659051970306
882	0.04157624214734437
883	0.04040548258138207
884	0.04023415191319246
885	0.04351798972015991
886	0.041090805254140494
887	0.04154768703597944
888	0.040805254140491146
889	0.04194745859508852
890	0.03969160479725871
891	0.04057681324957167
892	0.04194745859508852
893	0.04140491147915477
894	0.042775556824671615
895	0.04106225014277556
896	0.03997715591090805
897	0.04069103369503141
898	0.041376356367789836
899	0.04149057681324957
900	0.040862364363221014
901	0.04089091947458595
902	0.04229011993146773
903	0.040462592804111935
904	0.0403483723586522
905	0.043089663049685895
906	0.03917761279268989
907	0.040376927470017136
908	0.04103369503141062
909	0.04083380925185608
910	0.042033123929183326
911	0.04089091947458595
912	0.042118789263278125
913	0.0413478012564249
914	0.04083380925185608
915	0.043432324386065105
916	0.04114791547687036
917	0.0413478012564249
918	0.04197601370645346
919	0.04346087949743004
920	0.04114791547687036
921	0.04280411193603655
922	0.04383209594517418
923	0.04306110793832096
924	0.04049114791547687
925	0.04186179326099372
926	0.03969160479725871
927	0.04097658480868075
928	0.041462021701884635
929	0.04106225014277556
930	0.04263278126784695
931	0.04351798972015991
932	0.04031981724728726
933	0.04194745859508852
934	0.042175899486007994
935	0.04060536836093661
936	0.04131924614505997
937	0.03974871501998858
938	0.042518560822387204
939	0.04280411193603655
940	0.045716733295259854
941	0.04063392347230154
942	0.03966304968589378
943	0.04131924614505997
944	0.04257567104511708
945	0.040862364363221014
946	0.04160479725870931
947	0.04129069103369503
948	0.038549400342661334
949	0.04283266704740148
950	0.042432895488292405
951	0.043032552826956026
952	0.04214734437464306
953	0.04120502569960023
954	0.04197601370645346
955	0.040434037692747005
956	0.04294688749286122
957	0.041090805254140494
958	0.04288977727013135
959	0.041376356367789836
960	0.040805254140491146
961	0.040119931467732725
962	0.03983438035408338
963	0.04157624214734437
964	0.044089091947458595
965	0.03966304968589378
966	0.04023415191319246
967	0.043032552826956026
968	0.04180468303826385
969	0.04189034837235865
970	0.04071958880639635
971	0.042090234151913195
972	0.04057681324957167
973	0.04131924614505997
974	0.040205596801827524
975	0.04066247858366648
976	0.040376927470017136
977	0.0422615648201028
978	0.041433466590519705
979	0.04157624214734437
980	0.04157624214734437
981	0.04140491147915477
982	0.041176470588235294
983	0.040862364363221014
984	0.04023415191319246
985	0.043746430611079384
986	0.04191890348372359
987	0.04063392347230154
988	0.040177041690462593
989	0.04060536836093661
990	0.04223300970873786
991	0.040519703026841804
992	0.04229011993146773
993	0.04006282124500286
994	0.043403769274700174
995	0.040805254140491146
996	0.04257567104511708
997	0.04283266704740148
998	0.04023415191319246
999	0.04160479725870931
1000	0.04049114791547687
1001	0.04100513992004569
1002	0.042461450599657335
1003	0.042689891490576816
1004	0.04097658480868075
1005	0.040376927470017136
1006	0.04171901770416905
1007	0.04223300970873786
1008	0.041462021701884635
1009	0.042375785265562536
1010	0.04166190748143918
1011	0.04183323814962878
1012	0.04049114791547687
1013	0.04166190748143918
1014	0.040376927470017136
1015	0.04089091947458595
1016	0.04103369503141062
1017	0.04089091947458595
1018	0.04154768703597944
1019	0.04351798972015991
1020	0.042090234151913195
1021	0.041519131924614504
1022	0.04097658480868075
1023	0.04283266704740148
1024	0.04163335237007424
1025	0.041119360365505425
1026	0.04180468303826385
1027	0.04094802969731582
1028	0.042432895488292405
1029	0.04031981724728726
1030	0.04206167904054826
1031	0.04286122215876642
1032	0.04091947458595088
1033	0.041090805254140494
1034	0.04120502569960023
1035	0.03937749857224443
1036	0.04069103369503141
1037	0.041376356367789836
1038	0.04348943460879497
1039	0.042090234151913195
1040	0.04174757281553398
1041	0.04220445459737293
1042	0.04129069103369503
1043	0.04206167904054826
1044	0.042090234151913195
1045	0.04169046259280411
1046	0.03929183323814963
1047	0.04129069103369503
1048	0.04094802969731582
1049	0.04174757281553398
1050	0.04194745859508852
1051	0.03937749857224443
1052	0.04114791547687036
1053	0.04257567104511708
1054	0.04360365505425471
1055	0.03974871501998858
1056	0.04183323814962878
1057	0.039720159908623646
1058	0.04129069103369503
1059	0.040376927470017136
1060	0.04220445459737293
1061	0.042090234151913195
1062	0.04320388349514563
1063	0.042175899486007994
1064	0.04069103369503141
1065	0.041462021701884635
1066	0.04240434037692747
1067	0.04006282124500286
1068	0.0423472301541976
1069	0.04154768703597944
1070	0.04249000571102227
1071	0.04414620217018846
1072	0.04271844660194175
1073	0.04183323814962878
1074	0.043403769274700174
1075	0.04154768703597944
1076	0.04157624214734437
1077	0.04288977727013135
1078	0.04040548258138207
1079	0.041462021701884635
1080	0.04220445459737293
1081	0.040862364363221014
1082	0.042118789263278125
1083	0.040205596801827524
1084	0.03923472301541976
1085	0.042518560822387204
1086	0.041176470588235294
1087	0.04071958880639635
1088	0.041776127926898915
1089	0.04306110793832096
1090	0.04186179326099372
1091	0.040205596801827524
1092	0.03932038834951456
1093	0.04163335237007424
1094	0.04271844660194175
1095	0.040862364363221014
1096	0.042090234151913195
1097	0.04194745859508852
1098	0.04169046259280411
1099	0.04103369503141062
1100	0.04157624214734437
1101	0.04197601370645346
1102	0.04263278126784695
1103	0.04169046259280411
1104	0.04069103369503141
1105	0.04294688749286122
1106	0.04089091947458595
1107	0.0413478012564249
1108	0.04171901770416905
1109	0.04097658480868075
1110	0.04149057681324957
1111	0.041519131924614504
1112	0.04266133637921188
1113	0.04189034837235865
1114	0.04129069103369503
1115	0.042518560822387204
1116	0.04283266704740148
1117	0.04223300970873786
1118	0.04140491147915477
1119	0.04063392347230154
1120	0.04066247858366648
1121	0.04197601370645346
1122	0.04306110793832096
1123	0.039777270131353515
1124	0.040177041690462593
1125	0.0432609937178755
1126	0.039463163906339235
1127	0.04157624214734437
1128	0.04091947458595088
1129	0.040862364363221014
1130	0.04157624214734437
1131	0.03960593946316391
1132	0.04197601370645346
1133	0.04200456881781839
1134	0.04000571102227299
1135	0.03863506567675614
1136	0.04123358081096516
1137	0.04186179326099372
1138	0.0423472301541976
1139	0.04174757281553398
1140	0.04220445459737293
1141	0.04186179326099372
1142	0.03969160479725871
1143	0.04089091947458595
1144	0.044031981724728726
1145	0.04060536836093661
1146	0.04149057681324957
1147	0.040462592804111935
1148	0.0432609937178755
1149	0.042033123929183326
1150	0.04157624214734437
1151	0.041519131924614504
1152	0.043175328383780694
1153	0.04160479725870931
1154	0.04094802969731582
1155	0.04066247858366648
1156	0.039720159908623646
1157	0.039120502569960025
1158	0.04280411193603655
1159	0.040205596801827524
1160	0.039862935465448314
1161	0.04129069103369503
1162	0.04220445459737293
1163	0.041376356367789836
1164	0.04194745859508852
1165	0.040462592804111935
1166	0.041519131924614504
1167	0.04097658480868075
1168	0.043089663049685895
1169	0.039520274129069104
1170	0.041462021701884635
1171	0.04294688749286122
1172	0.040776699029126215
1173	0.041119360365505425
1174	0.04354654483152484
1175	0.04297544260422616
1176	0.04249000571102227
1177	0.040862364363221014
1178	0.04260422615648201
1179	0.04163335237007424
1180	0.039206167904054824
1181	0.04149057681324957
1182	0.04129069103369503
1183	0.042775556824671615
1184	0.040462592804111935
1185	0.040205596801827524
1186	0.03963449457452884
1187	0.04166190748143918
1188	0.04071958880639635
1189	0.040434037692747005
1190	0.04057681324957167
1191	0.040148486579097656
1192	0.04131924614505997
1193	0.04286122215876642
1194	0.04371787549971445
1195	0.04200456881781839
1196	0.041519131924614504
1197	0.042689891490576816
1198	0.04071958880639635
1199	0.040862364363221014
1200	0.03957738435179897
1201	0.04166190748143918
1202	0.04300399771559109
1203	0.04120502569960023
1204	0.04131924614505997
1205	0.04149057681324957
1206	0.04071958880639635
1207	0.04200456881781839
1208	0.041090805254140494
1209	0.04031981724728726
1210	0.04083380925185608
1211	0.039120502569960025
1212	0.04106225014277556
1213	0.04003426613363792
1214	0.04260422615648201
1215	0.04163335237007424
1216	0.041462021701884635
1217	0.041176470588235294
1218	0.041090805254140494
1219	0.04154768703597944
1220	0.041376356367789836
1221	0.041433466590519705
1222	0.04083380925185608
1223	0.040434037692747005
1224	0.03937749857224443
1225	0.04223300970873786
1226	0.04154768703597944
1227	0.041090805254140494
1228	0.042689891490576816
1229	0.04171901770416905
1230	0.04054825813820674
1231	0.042118789263278125
1232	0.04271844660194175
1233	0.042432895488292405
1234	0.04131924614505997
1235	0.043689320388349516
1236	0.040862364363221014
1237	0.04166190748143918
1238	0.0412621359223301
1239	0.04097658480868075
1240	0.04114791547687036
1241	0.04180468303826385
1242	0.039491719017704166
1243	0.0412621359223301
